"행정구역별","성별","연령별","혼인상태별","시점","1인가구-계","6개월미만","6개월이상~1년미만","1~2년미만","2~3년미만","3~5년미만","5~10년미만","10~15년미만","15~20년미만","20~25년미만","25년이상",
"제주특별자치도","남자","35~39","합계","2020년","3896","339","211","447","322","616","755","669","278","259","",
"제주특별자치도","남자","35~39","미혼","2020년","3079","186","130","260","255","528","593","617","270","240","",
"제주특별자치도","남자","35~39","배우자 있음","2020년","564","142","43","165","48","45","91","11","","19","",
"제주특별자치도","남자","35~39","사별","2020년","25","11","","","","","","14","","","",
"제주특별자치도","남자","35~39","이혼","2020년","228","","38","22","19","43","71","27","8","","",
"제주특별자치도","남자","40~44","합계","2020년","3958","223","300","485","285","617","839","542","237","372","58",
"제주특별자치도","남자","40~44","미혼","2020년","2619","102","141","266","155","362","564","396","217","361","55",
"제주특별자치도","남자","40~44","배우자 있음","2020년","805","118","106","182","75","115","137","55","6","11","",
"제주특별자치도","남자","40~44","사별","2020년","15","","9","","","","","6","","","",
"제주특별자치도","남자","40~44","이혼","2020년","519","3","44","37","55","140","138","85","14","","3",
"제주특별자치도","남자","45~49","합계","2020년","4857","223","308","483","346","632","863","718","417","490","377",
"제주특별자치도","남자","45~49","미혼","2020년","2435","55","89","173","114","253","352","482","234","358","325",
"제주특별자치도","남자","45~49","배우자 있음","2020년","1322","136","140","256","157","269","176","79","50","21","38",
"제주특별자치도","남자","45~49","사별","2020년","62","","","6","","5","40","11","","","",
"제주특별자치도","남자","45~49","이혼","2020년","1038","32","79","48","75","105","295","146","133","111","14",
"제주특별자치도","남자","50~54","합계","2020년","5095","215","184","501","366","926","785","753","262","628","475",
"제주특별자치도","남자","50~54","미혼","2020년","1882","42","5","87","79","135","259","329","142","359","445",
"제주특별자치도","남자","50~54","배우자 있음","2020년","1717","139","149","336","185","389","272","139","11","89","8",
"제주특별자치도","남자","50~54","사별","2020년","47","","","5","","23","10","9","","","",
"제주특별자치도","남자","50~54","이혼","2020년","1449","34","30","73","102","379","244","276","109","180","22",
"제주특별자치도","남자","55~59","합계","2020년","4592","164","244","329","375","462","1013","641","370","511","483",
"제주특별자치도","남자","55~59","미혼","2020년","1287","22","28","17","27","80","160","218","74","273","388",
"제주특별자치도","남자","55~59","배우자 있음","2020년","1665","123","176","255","182","246","420","128","67","63","5",
"제주특별자치도","남자","55~59","사별","2020년","149","7","","18","5","6","38","31","37","7","",
"제주특별자치도","남자","55~59","이혼","2020년","1491","12","40","39","161","130","395","264","192","168","90",
"제주특별자치도","남자","60~64","합계","2020년","3884","130","132","248","175","532","753","773","257","462","422",
"제주특별자치도","남자","60~64","미혼","2020년","736","13","19","14","","37","130","145","20","89","269",
"제주특별자치도","남자","60~64","배우자 있음","2020년","1319","70","41","172","145","366","242","161","37","75","10",
"제주특별자치도","남자","60~64","사별","2020년","198","9","7","22","","18","65","6","39","32","",
"제주특별자치도","남자","60~64","이혼","2020년","1631","38","65","40","30","111","316","461","161","266","143",
"제주특별자치도","남자","65~69","합계","2020년","2376","53","104","167","120","302","385","494","118","402","231",
"제주특별자치도","남자","65~69","미혼","2020년","332","","4","9","","","26","71","9","73","140",
"제주특별자치도","남자","65~69","배우자 있음","2020년","870","50","75","97","62","162","172","148","25","55","24",
"제주특별자치도","남자","65~69","사별","2020년","339","","19","8","36","45","37","101","7","74","12",
"제주특별자치도","남자","65~69","이혼","2020년","835","3","6","53","22","95","150","174","77","200","55",
"제주특별자치도","남자","70~74","합계","2020년","1440","45","32","80","61","157","266","210","143","174","272",
"제주특별자치도","남자","70~74","미혼","2020년","206","","","","","","55","7","21","15","108",
"제주특별자치도","남자","70~74","배우자 있음","2020년","404","25","21","26","38","78","88","67","21","10","30",
"제주특별자치도","남자","70~74","사별","2020년","369","20","","40","21","38","70","68","42","49","21",
"제주특별자치도","남자","70~74","이혼","2020년","461","","11","14","2","41","53","68","59","100","113",
"제주특별자치도","남자","75~79","합계","2020년","886","35","23","81","49","100","117","126","77","147","131",
"제주특별자치도","남자","75~79","미혼","2020년","76","","4","","","","","","5","","67",
"제주특별자치도","남자","75~79","배우자 있음","2020년","221","27","10","31","6","41","10","30","16","22","28",
"제주특별자치도","남자","75~79","사별","2020년","374","5","9","40","32","29","87","70","47","48","7",
"제주특별자치도","남자","75~79","이혼","2020년","215","3","","10","11","30","20","26","9","77","29",
"제주특별자치도","남자","80~84","합계","2020년","559","13","15","45","54","76","120","86","50","64","36",
"제주특별자치도","남자","80~84","미혼","2020년","1","","","","","","","","","","1",
"제주특별자치도","남자","80~84","배우자 있음","2020년","121","","5","32","23","17","7","10","5","13","9",
"제주특별자치도","남자","80~84","사별","2020년","383","13","10","13","31","59","98","63","33","41","22",
"제주특별자치도","남자","80~84","이혼","2020년","54","","","","","","15","13","12","10","4",
"제주특별자치도","남자","85세 이상","합계","2020년","369","27","17","20","32","30","104","29","24","31","55",
"제주특별자치도","남자","85세 이상","미혼","2020년","32","","","","","","","","","","32",
"제주특별자치도","남자","85세 이상","배우자 있음","2020년","76","20","6","11","7","5","15","","6","6","",
"제주특별자치도","남자","85세 이상","사별","2020년","248","7","11","5","25","22","89","29","13","25","22",
"제주특별자치도","남자","85세 이상","이혼","2020년","13","","","4","","3","","","5","","1",
"제주특별자치도","여자","합계","합계","2020년","40212","2395","2208","4338","3201","5259","7094","5381","3015","3989","3332",
"제주특별자치도","여자","합계","미혼","2020년","15617","1465","1132","2234","1618","2242","2603","1603","809","1022","889",
"제주특별자치도","여자","합계","배우자 있음","2020년","5494","496","561","893","680","1007","941","413","162","247","94",
"제주특별자치도","여자","합계","사별","2020년","11764","250","287","679","569","1247","2087","2059","1152","1603","1831",
"제주특별자치도","여자","합계","이혼","2020년","7337","184","228","532","334","763","1463","1306","892","1117","518",
"제주특별자치도","여자","20세미만","합계","2020년","313","63","96","92","54","8","","","","","",
"제주특별자치도","여자","20세미만","미혼","2020년","313","63","96","92","54","8","","","","","",
"제주특별자치도","여자","20~24","합계","2020년","2283","435","277","561","392","384","234","","","","",
"제주특별자치도","여자","20~24","미혼","2020년","2249","435","277","561","380","373","223","","","","",
"제주특별자치도","여자","20~24","배우자 있음","2020년","12","","","","12","","","","","","",
"제주특별자치도","여자","20~24","이혼","2020년","22","","","","","11","11","","","","",
"제주특별자치도","여자","25~29","합계","2020년","3438","507","400","742","444","620","583","142","","","",
"제주특별자치도","여자","25~29","미혼","2020년","3234","486","389","597","441","599","580","142","","","",
"제주특별자치도","여자","25~29","배우자 있음","2020년","130","18","11","88","3","7","3","","","","",
"제주특별자치도","여자","25~29","이혼","2020년","74","3","","57","","14","","","","","",
"제주특별자치도","여자","30~34","합계","2020년","2365","282","224","433","221","383","500","274","48","","",
"제주특별자치도","여자","30~34","미혼","2020년","2055","234","183","357","178","339","442","274","48","","",
"제주특별자치도","여자","30~34","배우자 있음","2020년","184","36","30","55","21","15","27","","","","",
"제주특별자치도","여자","30~34","사별","2020년","13","","","","","","13","","","","",
"제주특별자치도","여자","30~34","이혼","2020년","113","12","11","21","22","29","18","","","","",
"제주특별자치도","여자","35~39","합계","2020년","2522","100","159","273","290","464","525","356","220","135","",
"제주특별자치도","여자","35~39","미혼","2020년","1994","89","93","176","233","310","409","346","220","118","",
"제주특별자치도","여자","35~39","배우자 있음","2020년","352","9","55","57","46","108","64","5","","8","",
"제주특별자치도","여자","35~39","사별","2020년","5","","","","","","","5","","","",
"제주특별자치도","여자","35~39","이혼","2020년","171","2","11","40","11","46","52","","","9","",
"제주특별자치도","여자","40~44","합계","2020년","2494","97","101","296","219","336","493","400","210","330","12",
